Match_ID,League,Season,Wk,Day,Date,Time,Home,Score,Away,Attendance,Venue,Referee,Match Report,Notes,Venue Key,VAR Key,Stadium_Capacity,VAR,HomeGoal,AwayGoal,HomeResult,StadiumUtilization,UtilizationBuckets,HomePossession,HomePassesCompleted,HomePassesAttempts,HomeShotsonTarget,HomeShots,HomeFouls,HomeTackles,HomeInterceptions,HomeYellow,HomeRed,AwayPossession,AwayPassesCompleted,AwayPassesAttempts,AwayShotsonTarget,AwayShots,AwayFouls,AwayTackles,AwayInterceptions,AwayYellow,AwayRed
6706,Ligue1,19-20,24,Sat,2/8/2020,20:00 (14:00),Amiens,1-2,Monaco,11683.0,Stade de la Licorne,Olivier Thual,https://fbref.com/en/matches/88588a42/Amiens-Monaco-February-8-2020-Ligue-1?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool,,Amiens Stade de la Licorne,Ligue1 19-20,12097,1,1,2,Loss,0.9657766388360748,75%-99%,42%,250,368,1,8,14,19,8,1,0,58%,364,499,6,13,20,22,10,3,0
6707,Ligue1,19-20,24,Sat,2/8/2020,20:00 (14:00),Rennes,0-0,Brest,28436.0,Roazhon Park,Ruddy Buquet,https://fbref.com/en/matches/f7b6175c/Rennes-Brest-February-8-2020-Ligue-1?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool,,Rennes Roazhon Park,Ligue1 19-20,29778,1,0,0,Tie,0.9549331721405064,75%-99%,58%,502,614,2,17,8,17,7,2,0,42%,342,444,3,8,15,22,7,4,0
6708,Ligue1,19-20,24,Sun,2/9/2020,15:00 (09:00),Montpellier,1-0,Saint-Etienne,14669.0,Stade de la Mosson,Amaury Delerue,https://fbref.com/en/matches/d27871a5/Montpellier-Saint-Etienne-February-9-2020-Ligue-1?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool,,Montpellier Stade de la Mosson,Ligue1 19-20,32900,1,1,0,Win,0.4458662613981763,25%-49%,44%,315,416,3,9,15,19,14,1,1,56%,433,532,6,16,16,23,12,3,0
6709,Ligue1,19-20,24,Sun,2/9/2020,17:00 (11:00),Strasbourg,3-0,Reims,25241.0,Stade de la Meinau,Thomas Leonard,https://fbref.com/en/matches/4311e750/Strasbourg-Reims-February-9-2020-Ligue-1?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool,,Strasbourg Stade de la Meinau,Ligue1 19-20,29230,1,3,0,Win,0.8635306192268217,75%-99%,49%,349,443,3,12,13,21,5,1,0,51%,363,453,0,5,13,21,8,1,0
6710,Ligue1,19-20,24,Sun,2/9/2020,21:00 (15:00),Paris S-G,4-2,Lyon,47000.0,Parc des Princes,Clement Turpin,https://fbref.com/en/matches/ecb860ee/Paris-Saint-Germain-Lyon-February-9-2020-Ligue-1?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool,,Paris S-G Parc des Princes,Ligue1 19-20,48583,1,4,2,Win,0.9674165860486178,75%-99%,70%,701,784,5,16,11,18,7,1,0,30%,262,340,2,7,14,21,9,2,0
6711,Ligue1,19-20,25,Fri,2/14/2020,20:45 (14:45),Monaco,1-0,Montpellier,4384.0,Stade Louis II.,Ruddy Buquet,https://fbref.com/en/matches/ce7e2e5c/Monaco-Montpellier-February-14-2020-Ligue-1?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool,,Monaco Stade Louis II.,Ligue1 19-20,18523,1,1,0,Win,0.2366787237488528,.01%-24%,51%,485,580,2,16,14,26,9,1,0,49%,434,547,2,13,11,14,10,2,0
6712,Ligue1,19-20,25,Sat,2/15/2020,17:30 (11:30),Amiens,4-4,Paris S-G,12964.0,Stade de la Licorne,Hakim Ben El Hadj Salem,https://fbref.com/en/matches/ff28a15d/Amiens-Paris-Saint-Germain-February-15-2020-Ligue-1?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool,,Amiens Stade de la Licorne,Ligue1 19-20,12097,1,4,4,Tie,1.0,Full,29%,267,340,5,11,22,13,21,3,0,71%,758,844,10,16,13,23,7,2,0
6713,Ligue1,19-20,25,Sat,2/15/2020,20:00 (14:00),Bordeaux,2-2,Dijon,13701.0,Stade Matmut-Atlantique,Mikael Lesage,https://fbref.com/en/matches/42866f19/Bordeaux-Dijon-February-15-2020-Ligue-1?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool,,Bordeaux Stade Matmut-Atlantique,Ligue1 19-20,42115,1,2,2,Tie,0.3253235189362461,25%-49%,65%,568,674,3,11,12,25,3,1,0,35%,266,362,3,6,11,20,13,1,0
6714,Ligue1,19-20,25,Sat,2/15/2020,20:00 (14:00),Toulouse,0-2,Nice,12903.0,Stadium Municipal,Jerome Miguelgorry,https://fbref.com/en/matches/6e66b261/Toulouse-Nice-February-15-2020-Ligue-1?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool,,Toulouse Stadium Municipal,Ligue1 19-20,33150,1,0,2,Loss,0.3892307692307692,25%-49%,38%,340,412,4,18,15,21,14,2,2,62%,599,659,4,13,11,21,8,0,0
6715,Ligue1,19-20,25,Sat,2/15/2020,20:00 (14:00),Nantes,0-0,Metz,20444.0,Stade de la Beaujoire - Louis Fonteneau,Jeremy Stinat,https://fbref.com/en/matches/f4432a29/Nantes-Metz-February-15-2020-Ligue-1?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool,,Nantes Stade de la Beaujoire - Louis Fonteneau,Ligue1 19-20,35322,1,0,0,Tie,0.5787894230224789,50%-74%,56%,459,573,7,18,14,21,1,0,0,44%,336,446,2,7,11,37,11,1,1
