,League,Season,Venue,Attendance,Stadium_Capacity,VAR,HomeGoal,AwayGoal,StadiumUtilization,HomePassesCompleted,HomePassesAttempts,HomeShotsonTarget,HomeShots,HomeFouls,HomeTackles,HomeInterceptions,HomeYellow,HomeRed,AwayPassesCompleted,AwayPassesAttempts,AwayShotsonTarget,AwayShots,AwayFouls,AwayTackles,AwayInterceptions,AwayYellow,AwayRed,GoalsScored,HomePassAccuracy,HomeShotAccuracy,AwayPassAccuracy,AwayShotAccuracy,HomeResult
10,Bundesliga,16-17,Stadion im Borussia-Park,51494.117647058825,54057.0,0.0,1.5294117647058822,1.0588235294117647,0.9525892603558991,452.8235294117647,554.4117647058823,5.235294117647059,14.823529411764707,11.235294117647058,20.705882352941178,17.88235294117647,1.3529411764705883,0.0,351.94117647058823,449.52941176470586,3.9411764705882355,11.352941176470589,14.941176470588236,18.529411764705884,23.470588235294116,2.411764705882353,0.17647058823529413,2.588235294117647,0.8108275543722384,0.36810676423679517,0.761987797349559,0.33305583305583303,0.4117647058823529
11,Bundesliga,16-17,Veltins-Arena,60703.117647058825,62271.0,0.0,1.7058823529411764,0.8823529411764706,0.9748216288008675,358.1764705882353,453.6470588235294,4.176470588235294,14.294117647058824,14.764705882352942,16.58823529411765,21.470588235294116,1.588235294117647,0.058823529411764705,354.0,458.11764705882354,2.764705882352941,11.117647058823529,13.764705882352942,21.470588235294116,18.705882352941178,1.6470588235294117,0.0,2.588235294117647,0.7764584229222969,0.2866712977526126,0.7522528895816828,0.27651009121597353,0.47058823529411764
12,Bundesliga,16-17,Volksparkstadion,52341.05882352941,57000.0,0.0,1.2352941176470589,1.4705882352941178,0.9182641898864808,236.0,353.6470588235294,3.9411764705882355,10.764705882352942,15.235294117647058,22.294117647058822,21.0,2.176470588235294,0.11764705882352941,303.8235294117647,426.0,3.823529411764706,10.705882352941176,14.823529411764707,23.470588235294116,21.647058823529413,2.5294117647058822,0.058823529411764705,2.7058823529411766,0.660992395036849,0.35451980737447863,0.7005499726440836,0.3372870881521401,0.47058823529411764
13,Bundesliga,16-17,Volkswagen Arena,27586.0,30000.0,0.0,0.8823529411764706,1.4705882352941178,0.9195333333333332,372.7647058823529,472.5882352941176,4.294117647058823,13.058823529411764,14.823529411764707,17.176470588235293,21.294117647058822,1.8823529411764706,0.11764705882352941,329.94117647058823,428.47058823529414,5.117647058823529,12.588235294117647,14.882352941176471,17.41176470588235,19.58823529411765,1.8823529411764706,0.058823529411764705,2.3529411764705883,0.7785960241753163,0.3554554436201678,0.7492190578006508,0.39739228476252697,0.29411764705882354
14,Bundesliga,16-17,WWK Arena,28172.41176470588,30660.0,0.0,1.2941176470588236,1.4705882352941178,0.9188653543609223,288.70588235294116,391.7647058823529,4.176470588235294,11.352941176470589,14.176470588235293,18.294117647058822,23.0,2.235294117647059,0.058823529411764705,394.70588235294116,504.6470588235294,4.411764705882353,11.823529411764707,14.058823529411764,16.647058823529413,17.647058823529413,1.9411764705882353,0.11764705882352941,2.764705882352941,0.722516371568421,0.38023540483474916,0.7584496755782765,0.3701607645880092,0.29411764705882354
15,Bundesliga,16-17,Weserstadion,40880.82352941176,42100.0,0.0,1.6470588235294117,1.411764705882353,0.971040938940897,296.0,399.5882352941176,4.705882352941177,12.058823529411764,14.705882352941176,18.176470588235293,21.058823529411764,1.588235294117647,0.058823529411764705,374.88235294117646,481.5882352941176,4.823529411764706,13.647058823529411,17.058823529411764,17.41176470588235,19.647058823529413,1.9411764705882353,0.0,3.0588235294117645,0.7353375240979638,0.39846739669404035,0.7698226601594234,0.3556106217483927,0.47058823529411764
16,Bundesliga,17-18,Allianz Arena,75000.0,75000.0,1.0,3.2941176470588234,0.8823529411764706,1.0,628.4705882352941,722.4117647058823,7.470588235294118,19.58823529411765,10.352941176470589,15.0,8.0,0.7647058823529411,0.0,264.05882352941177,355.0,3.0,7.705882352941177,13.823529411764707,15.705882352941176,9.235294117647058,1.2941176470588236,0.0,4.176470588235294,0.8674727891305508,0.39117932561021057,0.7233585551663646,0.3901213595486041,0.8235294117647058
17,Bundesliga,17-18,BayArena,28415.470588235294,30210.0,1.0,1.7058823529411764,1.1176470588235294,0.9405981657807114,434.29411764705884,546.7058823529412,5.352941176470588,16.352941176470587,13.764705882352942,15.823529411764707,8.294117647058824,1.7647058823529411,0.17647058823529413,329.52941176470586,439.5882352941176,2.588235294117647,8.176470588235293,16.529411764705884,18.764705882352942,9.647058823529411,2.2941176470588234,0.0,2.823529411764706,0.7854268017765892,0.33192221317335135,0.7344207467360876,0.32919107036754097,0.47058823529411764
18,Bundesliga,17-18,Commerzbank-Arena,49158.82352941176,51500.0,1.0,1.5294117647058822,1.1176470588235294,0.9545402627070249,353.1764705882353,473.7647058823529,5.0588235294117645,12.941176470588236,16.058823529411764,17.294117647058822,8.352941176470589,2.1176470588235294,0.11764705882352941,350.11764705882354,466.94117647058823,3.176470588235294,10.176470588235293,15.588235294117647,16.470588235294116,7.647058823529412,1.5294117647058822,0.0,2.6470588235294117,0.7323029718194489,0.39113092789563375,0.7447136114702988,0.3310659928306987,0.47058823529411764
19,Bundesliga,17-18,HDI-Arena,42705.882352941175,49000.0,1.0,1.6470588235294117,1.4705882352941178,0.8715486194477791,318.6470588235294,434.88235294117646,4.176470588235294,13.941176470588236,15.705882352941176,18.823529411764707,8.411764705882353,1.411764705882353,0.0,365.47058823529414,488.4117647058824,4.411764705882353,12.294117647058824,17.058823529411764,17.88235294117647,7.235294117647059,2.235294117647059,0.0,3.1176470588235294,0.7244769419979171,0.31199826701556804,0.7342582277783495,0.34269240947441637,0.47058823529411764
20,Bundesliga,17-18,Mercedes-Benz Arena,56365.882352941175,60449.0,1.0,1.0588235294117647,0.5294117647058824,0.9324535121001367,363.2352941176471,480.7647058823529,3.6470588235294117,11.588235294117647,14.058823529411764,20.352941176470587,8.235294117647058,1.4705882352941178,0.11764705882352941,398.70588235294116,509.4117647058824,3.7058823529411766,12.117647058823529,14.058823529411764,14.882352941176471,8.117647058823529,1.411764705882353,0.0,1.588235294117647,0.7407063347418046,0.3258865317688847,0.7779188160998833,0.2933250938253195,0.5882352941176471
21,Bundesliga,17-18,Olympiastadion Berlin,45318.94117647059,74649.0,1.0,1.3529411764705883,1.588235294117647,0.6070937477591205,375.5882352941176,485.0,3.8823529411764706,9.705882352941176,14.058823529411764,16.705882352941178,8.588235294117647,1.1176470588235294,0.058823529411764705,395.4117647058824,504.05882352941177,4.0588235294117645,11.529411764705882,15.529411764705882,16.11764705882353,7.823529411764706,1.7058823529411764,0.11764705882352941,2.9411764705882355,0.767659658238577,0.38871602253955195,0.7752201822386393,0.36310086491747384,0.29411764705882354
22,Bundesliga,17-18,Opel Arena,28766.29411764706,34000.0,1.0,1.2941176470588236,1.2352941176470589,0.8460674740484431,310.3529411764706,423.88235294117646,4.0588235294117645,14.176470588235293,15.411764705882353,19.0,8.647058823529411,1.3529411764705883,0.0,384.4117647058824,506.7647058823529,2.7058823529411766,10.294117647058824,15.294117647058824,19.705882352941178,9.117647058823529,2.0588235294117645,0.11764705882352941,2.5294117647058822,0.7272690884268399,0.27886754249210993,0.7464122558803954,0.2576448061742179,0.4117647058823529
23,Bundesliga,17-18,Red Bull Arena,39396.529411764706,42558.0,1.0,2.0,1.5294117647058822,0.9257138355130575,436.2352941176471,553.1764705882352,6.0588235294117645,16.294117647058822,13.411764705882353,19.058823529411764,8.588235294117647,0.8823529411764706,0.0,323.4117647058824,447.4117647058824,4.117647058823529,9.764705882352942,15.470588235294118,23.41176470588235,12.0,2.0,0.058823529411764705,3.5294117647058822,0.7856811626075415,0.37891245975274773,0.7114561069210521,0.4297447650388827,0.5294117647058824
24,Bundesliga,17-18,RheinEnergieSTADION,48776.470588235294,49698.0,1.0,1.1764705882352942,1.7647058823529411,0.9780012451678729,356.88235294117646,474.94117647058823,4.764705882352941,13.529411764705882,16.235294117647058,17.41176470588235,7.705882352941177,2.0588235294117645,0.0,384.29411764705884,494.4117647058824,5.470588235294118,14.411764705882353,16.41176470588235,14.235294117647058,7.9411764705882355,1.8823529411764706,0.17647058823529413,2.9411764705882355,0.7426325891070297,0.34495949254447345,0.7624851295297698,0.37844191501292446,0.17647058823529413
25,Bundesliga,17-18,Schwarzwald-Stadion,23894.117647058825,24000.0,1.0,1.0,1.0,0.9955882352941177,336.0,444.52941176470586,3.176470588235294,12.647058823529411,14.823529411764707,15.941176470588236,8.176470588235293,1.7647058823529411,0.0,420.29411764705884,532.4117647058823,3.176470588235294,12.705882352941176,16.352941176470587,15.0,5.9411764705882355,1.8235294117647058,0.0,2.0,0.7444772206990641,0.26253458873427915,0.7752497051058869,0.2925660652304251,0.4117647058823529
26,Bundesliga,17-18,Signal Iduna Park,79496.41176470589,81365.0,1.0,2.3529411764705883,1.2352941176470589,0.9770344959713133,495.52941176470586,604.8235294117648,5.176470588235294,14.705882352941176,12.705882352941176,19.235294117647058,8.058823529411764,1.1176470588235294,0.11764705882352941,306.3529411764706,411.6470588235294,3.9411764705882355,8.647058823529411,14.529411764705882,18.352941176470587,8.058823529411764,1.7647058823529411,0.058823529411764705,3.588235294117647,0.8072870758276376,0.3505329147976206,0.7319508769527422,0.47667642814701644,0.5294117647058824
27,Bundesliga,17-18,Stadion im Borussia-Park,50985.58823529412,54057.0,1.0,1.6470588235294117,1.1764705882352942,0.9431819789350894,431.7647058823529,536.4117647058823,4.9411764705882355,15.058823529411764,13.294117647058824,17.41176470588235,5.647058823529412,1.1176470588235294,0.0,364.1764705882353,466.47058823529414,4.294117647058823,14.0,15.117647058823529,18.764705882352942,7.470588235294118,1.7058823529411764,0.0,2.823529411764706,0.7983862023598925,0.3150756217271186,0.7710310520185796,0.31209079847488147,0.5294117647058824
28,Bundesliga,17-18,Veltins-Arena,61296.529411764706,62271.0,1.0,1.588235294117647,0.8823529411764706,0.9843511331400604,347.7647058823529,450.29411764705884,4.647058823529412,11.823529411764707,16.88235294117647,19.0,8.411764705882353,1.7647058823529411,0.11764705882352941,436.3529411764706,545.8235294117648,3.5294117647058822,9.647058823529411,16.705882352941178,17.470588235294116,7.0,2.0,0.11764705882352941,2.4705882352941178,0.7645208269389676,0.4037555581673229,0.7887336896886323,0.3557912675559734,0.5882352941176471
29,Bundesliga,17-18,Volksparkstadion,50657.23529411765,57000.0,1.0,1.0,1.1176470588235294,0.8887234262125903,332.94117647058823,461.2352941176471,4.470588235294118,13.705882352941176,15.352941176470589,18.941176470588236,6.411764705882353,1.8235294117647058,0.17647058823529413,312.0,433.47058823529414,3.7058823529411766,11.411764705882353,16.58823529411765,21.470588235294116,10.0,2.0588235294117645,0.17647058823529413,2.1176470588235294,0.7042166115169661,0.3127812931013623,0.6991896499127422,0.333361164978812,0.35294117647058826
30,Bundesliga,17-18,Volkswagen Arena,25712.0,30000.0,1.0,1.3529411764705883,1.4705882352941178,0.8570666666666668,378.3529411764706,486.05882352941177,3.9411764705882355,12.705882352941176,13.117647058823529,16.470588235294116,8.235294117647058,1.6470588235294117,0.23529411764705882,394.94117647058823,507.6470588235294,3.8823529411764706,12.117647058823529,17.352941176470587,15.882352941176471,6.882352941176471,2.0,0.11764705882352941,2.823529411764706,0.7672483932354413,0.29853657972170083,0.77036459236464,0.32008164845535086,0.17647058823529413
31,Bundesliga,17-18,WWK Arena,28238.176470588234,30660.0,1.0,1.411764705882353,1.411764705882353,0.9210103219369941,310.47058823529414,438.2352941176471,4.823529411764706,13.941176470588236,15.411764705882353,17.529411764705884,9.411764705882353,1.8235294117647058,0.0,357.52941176470586,476.05882352941177,5.0,11.941176470588236,14.411764705882353,13.176470588235293,7.764705882352941,1.411764705882353,0.058823529411764705,2.823529411764706,0.6975112615674437,0.3339541177776472,0.740488225417988,0.43744064470708066,0.35294117647058826
32,Bundesliga,17-18,Weserstadion,40870.117647058825,42100.0,1.0,1.1764705882352942,1.0,0.9707866424479531,343.52941176470586,459.0,4.235294117647059,14.058823529411764,15.294117647058824,17.294117647058822,8.941176470588236,1.5294117647058822,0.0,424.0,534.1176470588235,4.176470588235294,11.882352941176471,15.0,17.058823529411764,8.411764705882353,1.7058823529411764,0.0,2.176470588235294,0.7403564325564052,0.28605164539420597,0.7841504206208202,0.3416758990720929,0.35294117647058826
33,Bundesliga,18-19,Allianz Arena,75000.0,75000.0,1.0,2.8823529411764706,0.8235294117647058,1.0,625.4705882352941,725.0588235294117,7.294117647058823,18.88235294117647,9.117647058823529,13.235294117647058,6.0588235294117645,0.8235294117647058,0.058823529411764705,248.64705882352942,343.88235294117646,1.8235294117647058,6.176470588235294,12.176470588235293,17.764705882352942,9.411764705882353,1.4705882352941178,0.23529411764705882,3.7058823529411766,0.8585922252755057,0.3815821119661198,0.7197685881423995,0.2544881588999236,0.7647058823529411
34,Bundesliga,18-19,BayArena,27990.176470588234,30210.0,1.0,1.8823529411764706,1.4705882352941178,0.9265202406682633,583.1764705882352,691.7058823529412,5.882352941176471,16.470588235294116,11.176470588235293,16.294117647058822,8.647058823529411,1.3529411764705883,0.0,301.5882352941176,404.88235294117646,3.9411764705882355,9.470588235294118,14.294117647058824,16.11764705882353,12.058823529411764,1.8235294117647058,0.058823529411764705,3.3529411764705883,0.8296034825301303,0.3625705450077149,0.7289464544273442,0.3900192080122876,0.5294117647058824
35,Bundesliga,18-19,Commerzbank-Arena,49794.117647058825,51500.0,1.0,1.8823529411764706,1.2352941176470589,0.9668760708166763,318.6470588235294,447.0,4.823529411764706,13.117647058823529,13.235294117647058,17.235294117647058,7.705882352941177,1.4705882352941178,0.11764705882352941,357.3529411764706,477.3529411764706,4.117647058823529,11.529411764705882,12.176470588235293,16.41176470588235,9.941176470588236,1.588235294117647,0.11764705882352941,3.1176470588235294,0.7096443232931497,0.3626019117368598,0.7408003688887427,0.3501194067370537,0.47058823529411764
36,Bundesliga,18-19,HDI-Arena,38364.705882352944,49000.0,1.0,0.8823529411764706,1.5294117647058822,0.782953181272509,358.52941176470586,473.2352941176471,3.2941176470588234,11.705882352941176,15.0,16.88235294117647,9.411764705882353,1.4705882352941178,0.0,373.7647058823529,491.2352941176471,6.294117647058823,14.941176470588236,14.705882352941176,18.294117647058822,8.411764705882353,1.5294117647058822,0.058823529411764705,2.411764705882353,0.7495382646011589,0.24785615672293873,0.7494666086919554,0.4177173172847914,0.29411764705882354
37,Bundesliga,18-19,Mercedes-Benz Arena,54577.294117647056,60449.0,1.0,1.2941176470588236,1.588235294117647,0.9028651279201817,343.52941176470586,457.1764705882353,4.0588235294117645,13.294117647058824,12.176470588235293,19.41176470588235,6.588235294117647,1.7058823529411764,0.11764705882352941,395.1764705882353,507.0,4.588235294117647,14.941176470588236,13.588235294117647,15.941176470588236,6.294117647058823,1.7058823529411764,0.058823529411764705,2.8823529411764706,0.7419996552958998,0.2952826681200383,0.7667977260380684,0.3126026540198347,0.35294117647058826
38,Bundesliga,18-19,Merkur Spielarena,43868.882352941175,54600.0,1.0,1.588235294117647,1.6470588235294117,0.8034593837535013,340.2352941176471,445.05882352941177,4.529411764705882,12.117647058823529,13.882352941176471,20.0,8.411764705882353,1.588235294117647,0.0,451.6470588235294,554.4705882352941,4.9411764705882355,13.117647058823529,13.411764705882353,13.764705882352942,7.176470588235294,1.9411764705882353,0.17647058823529413,3.235294117647059,0.7545882206142998,0.37435065794198924,0.8025722214034183,0.38492921918527456,0.5294117647058824
39,Bundesliga,18-19,Olympiastadion Berlin,49258.294117647056,74649.0,1.0,1.5294117647058822,1.588235294117647,0.6598496650599315,371.2352941176471,478.05882352941177,4.529411764705882,11.882352941176471,15.235294117647058,17.176470588235293,8.411764705882353,1.8235294117647058,0.058823529411764705,384.94117647058823,496.29411764705884,4.470588235294118,14.352941176470589,13.352941176470589,17.705882352941178,7.882352941176471,1.1176470588235294,0.0,3.1176470588235294,0.7702340299711524,0.41491125030127585,0.7669549818757385,0.31430795104632936,0.35294117647058826
